# MT65536/bor600a081_03Abs1.zss [1-8]
# MT08192/bor600a081_03B.zss [2-16]
# MT00128/bor600a081_03C.zss [5-11]
# MT00128/bor600a081_03D.zss [2-3]
# MT00128/bor600a081_03C.zss [14-18]
# MT00128/bor600a081_03D.zss [9-9]
# MT00128/bor600a081_03D.zss [11-17]
>STATION   =bor600a
>AZIMUTH   =    -23.0000
>LATITUDE  =   -10.15113
>LONGITUDE =   -37.59385
>ELEVATION =    237.0000
bor600a -23.0
ZXX SI units (ohms)
42
    1.1161e-04   -9.8857e-01   -1.2247e-01    7.2494e-03   1
    2.2321e-04   -8.7515e-01   -2.2900e-01    1.2609e-02   1
    3.1250e-04   -8.4770e-01   -2.0070e-01    1.4627e-02   1
    4.4643e-04   -9.3006e-01   -2.2053e-01    1.4314e-02   1
    6.2500e-04   -9.6235e-01   -2.3278e-01    9.1032e-03   1
    8.9286e-04   -8.9055e-01   -2.6800e-01    1.0498e-02   1
    1.2500e-03   -8.4893e-01   -2.9800e-01    8.7346e-03   1
    1.5625e-03   -8.0552e-01   -2.9228e-01    5.9320e-04   1
    2.2321e-03   -7.3913e-01   -2.7715e-01    6.2725e-04   1
    3.1250e-03   -6.8617e-01   -2.5413e-01    9.5050e-04   1
    4.4643e-03   -6.4427e-01   -2.1672e-01    3.1243e-03   1
    6.2500e-03   -6.7243e-01   -1.4010e-01    5.3122e-03   1
    8.9286e-03   -5.7252e-01   -8.6555e-02    8.1141e-03   1
    1.2500e-02   -6.2177e-01   -2.4222e-02    1.4684e-02   1
    2.5000e-02   -3.8424e-01   -2.7548e-01    8.1862e-03   1
    3.5714e-02   -2.4570e-01   -2.5493e-01    7.5087e-03   1
    5.0000e-02   -1.6309e-01   -2.1055e-01    6.3523e-03   1
    7.1429e-02   -9.1601e-02   -1.7358e-01    5.6017e-03   1
    1.0000e-01   -4.6229e-02   -1.2634e-01    6.1349e-03   1
    1.4286e-01   -3.2272e-02   -8.9327e-02    4.0885e-03   1
    2.0000e-01   -1.7129e-02   -5.3803e-02    6.2407e-03   1
    2.8571e-01   -1.3534e-02   -5.0492e-02    4.9329e-04   1
